player_height,player_weight,pts,reb,ast,net_rating,usg_pct,ts_pct
208.28,104.779752,7.7,3.8,0.9,-5.6,0.2,0.531
208.28,103.418976,2,1.3,0.3,-18,0.159,0.485
193.04,88.45044,18.5,4,7.6,1.5,0.289,0.521
198.12,93.893544,8.8,2.7,3,-1,0.147,0.509
180.34,74.84268,5.3,1,1.7,-6.3,0.21,0.483
193.04,97.52228,6.1,1.5,0.9,-7.9,0.183,0.576
210.82,99.79024,6,4.7,0.5,-2.5,0.221,0.497
210.82,104.779752,8.9,6,0.7,-3.7,0.171,0.619
198.12,83.91452,0.9,0.2,0.1,-40.9,0.26,0.268
187.96,83.007336,2,0.5,0.4,-36.3,0.262,0.373
193.04,92.98636,17.7,4.2,8,-2.5,0.264,0.496
208.28,117.93392,18.3,14,2.3,-1.7,0.275,0.458
203.2,117.93392,3,2.4,0.3,6,0.158,0.418
210.82,114.758776,14.8,7.8,2.3,3.5,0.251,0.535
205.74,106.59412,28.1,7.9,4.6,12.7,0.298,0.647
205.74,108.86208,7.2,5.3,0.4,8.4,0.144,0.583
195.58,91.171992,2,0.4,0.4,2.2,0.264,0.454
203.2,103.418976,11.5,9.2,1,5.1,0.179,0.573
205.74,102.0582,17.5,8.4,4.2,1.9,0.266,0.501
208.28,122.46984,4.2,6,1.4,11.8,0.106,0.479
185.42,83.460928,17.7,3.5,5.7,-9.7,0.255,0.517
195.58,97.52228,4.2,1.6,1,-0.2,0.113,0.533
200.66,102.0582,11.9,6,1.6,10.1,0.166,0.592
205.74,113.398,3,1.1,0.9,-11.2,0.231,0.54
198.12,83.91452,4.7,1.6,1.7,7.5,0.195,0.408
180.34,83.91452,0,0,0,-28.6,0.222,0
198.12,90.7184,1.8,0.8,0.5,10.7,0.087,0.931
193.04,88.45044,3,0.9,3,-13.3,0.136,0.455
205.74,106.59412,12.8,3.9,1.6,0,0.22,0.561
187.96,82.100152,14.6,2.3,7.2,1.3,0.229,0.543
195.58,98.883056,5.1,2.2,0.9,-1.1,0.118,0.522
198.12,95.25432,10.5,3.1,1.8,7.8,0.168,0.6
203.2,104.32616,8.7,5.1,0.8,-1.8,0.173,0.485
187.96,97.52228,0,1,0.3,-43.1,0.269,0
203.2,106.59412,2.3,1.5,0.8,-5.1,0.092,0.529
193.04,86.18248,4,1.2,1.6,0.8,0.162,0.475
213.36,124.7378,0,1,0,-29.3,0.253,0
205.74,106.59412,6.1,2.9,0.6,-5.2,0.202,0.477
182.88,79.3786,12,2.7,5.1,-2,0.194,0.575
205.74,108.86208,18.5,11.2,3.5,3.1,0.232,0.561
205.74,113.398,17.1,7.7,2.9,8.5,0.246,0.545
210.82,120.20188,8.8,7.2,0.3,7.3,0.16,0.606
198.12,94.800728,1.5,1.4,0.4,-2.9,0.109,0.528
200.66,122.46984,5.4,3.8,0.7,-1.4,0.187,0.543
200.66,97.975872,18.1,3.9,2.5,-2.4,0.241,0.523
210.82,122.46984,17.1,9.9,2.7,-7.3,0.281,0.524
203.2,103.418976,5.4,1.8,0.6,-9.8,0.263,0.35
203.2,96.161504,6,2.8,0.9,5.4,0.161,0.535
208.28,102.0582,16.2,5.2,2.5,7.2,0.214,0.561
200.66,102.0582,0,0.5,0,-34.7,0,0
185.42,95.25432,0.7,0,0,-75,0.253,0.5
198.12,113.398,2.7,4,1.5,-2.2,0.095,0.469
210.82,108.86208,2.2,2.7,0.2,1.8,0.125,0.563
205.74,85.275296,12.1,2.9,1.5,5.5,0.233,0.506
198.12,102.0582,5.3,1.4,1.1,-3.1,0.202,0.489
195.58,81.64656,2.3,0.5,0.8,-7.9,0.297,0.352
190.5,83.91452,4.5,1.9,1.9,-1.5,0.161,0.528
195.58,90.7184,7.8,2.4,1.8,-0.6,0.158,0.545
182.88,83.007336,4.7,1.2,2.2,-1.1,0.151,0.527
205.74,113.398,2.4,1.1,0.3,13.9,0.165,0.538
203.2,108.86208,1,1,0.5,-6.7,0.288,0.25
195.58,95.25432,2.8,1.2,0.4,-5.8,0.188,0.398
198.12,102.0582,3.4,1.3,0.6,-1.8,0.14,0.482
190.5,88.45044,19,3.1,6.5,-2.1,0.241,0.546
198.12,102.0582,6.4,1.7,1.5,-4,0.175,0.533
187.96,90.7184,5.4,1.3,1.8,-13.5,0.144,0.475
208.28,106.59412,4.2,3,0.4,-0.5,0.119,0.725
203.2,100.243832,3.7,1.7,0.3,-10.8,0.15,0.485
185.42,95.25432,5.3,1.1,1.4,6.5,0.168,0.492
193.04,86.636072,7.8,2.2,2.7,-10,0.196,0.471
213.36,113.398,3.3,5.1,0.4,-7,0.178,0.361
208.28,102.0582,7.3,5.5,1.1,-2.6,0.159,0.51
185.42,90.264808,2,1.8,4,-4.6,0.105,0.366
208.28,105.233344,7.7,5.7,0.8,-0.2,0.179,0.561
213.36,133.80964,4.5,2,0,4.5,0.223,0.461
208.28,111.13004,4.3,3.3,0.6,-3,0.123,0.503
205.74,115.212368,7.2,6,1,-1.4,0.172,0.499
208.28,115.66596,9.7,8.8,1.2,-1.8,0.194,0.496
210.82,121.109064,7.2,4.3,0.4,3.7,0.211,0.588
185.42,88.45044,8.5,3,3.1,5.5,0.225,0.513
190.5,97.52228,17,1.8,3.3,-2.8,0.284,0.523
190.5,79.3786,4.5,0.7,2.8,-3.2,0.186,0.472
208.28,106.59412,13.2,7.1,1.6,0.3,0.204,0.552
198.12,90.7184,5.3,0.9,1.2,7.7,0.204,0.597
193.04,99.79024,21.2,5,5.1,13,0.291,0.571
213.36,127.00576,0.7,2.3,0.6,-6.3,0.073,0.292
210.82,120.20188,17.1,12.4,1.4,3.4,0.224,0.573
200.66,104.32616,2.9,3.3,0.7,0.4,0.141,0.404
190.5,94.800728,18.9,3,7.7,1.7,0.242,0.574
208.28,112.490816,9.4,7.1,1,-1.5,0.204,0.533
203.2,109.315672,12,5.5,0.6,-5.3,0.237,0.515
205.74,97.52228,3.4,2.2,0.5,-6.6,0.198,0.411
190.5,87.089664,9.9,2,3.4,7.3,0.197,0.565
210.82,129.27372,0.7,1.1,0,-36.9,0.212,0.325
193.04,86.18248,2.1,0.8,1.6,-18,0.2,0.375
193.04,97.52228,14.7,2.4,3,-6.3,0.261,0.492
213.36,111.13004,17.3,6.8,2.5,0.7,0.247,0.564
205.74,106.59412,2,3,0.8,-10.5,0.09,0.422
195.58,97.52228,4,1.6,2.9,-3,0.23,0.438
190.5,92.98636,3.5,1.2,1.7,-16.2,0.177,0.455
213.36,100.697424,5.7,2.1,0.7,3.1,0.222,0.531
205.74,92.98636,9.2,3.8,1.9,-5.7,0.186,0.551
193.04,95.25432,3.3,1,0.7,-8.9,0.156,0.433
208.28,113.398,3.3,1.9,0.4,-5.3,0.217,0.382
203.2,104.32616,4.1,3.2,0.6,-4.6,0.157,0.425
208.28,115.66596,2.5,2,0.3,-4.2,0.161,0.493
182.88,79.3786,16.9,3.7,9.7,8.7,0.225,0.594
190.5,90.7184,0,1,0,-88.3,0.157,0
205.74,113.398,7.8,3.4,0.6,-6.9,0.221,0.557
213.36,109.769264,0.5,2.9,0.3,-4.9,0.037,0.449
205.74,106.59412,9.4,4.8,0.7,2.3,0.188,0.561
208.28,99.79024,13.5,8.2,1,-5.5,0.215,0.559
195.58,95.25432,4,0.7,0.3,-6.9,0.197,0.53
210.82,102.0582,3.7,2.4,0.3,1.9,0.217,0.534
203.2,108.86208,4.1,2.5,0.5,-1.3,0.132,0.531
208.28,111.13004,3.7,3.1,0.2,-7.5,0.14,0.595
208.28,117.93392,2.7,2,0.3,-0.1,0.164,0.521
195.58,97.52228,16.5,3.7,3.2,-7.4,0.228,0.527
210.82,90.7184,4.5,2.2,0.8,1.7,0.168,0.554
193.04,90.7184,6.2,1.8,2.1,-6.8,0.172,0.431
187.96,81.64656,9.2,2.2,2.1,1.3,0.19,0.461
190.5,90.7184,11.2,1.7,1.9,-15.4,0.276,0.515
187.96,79.3786,1.4,0.3,1.3,3.7,0.132,0.296
190.5,92.079176,2,0.6,0.8,-6.7,0.163,0.501
205.74,106.59412,12.4,5.7,2.8,-1.4,0.173,0.59
187.96,90.7184,9.6,2.9,5.9,5.1,0.18,0.548
213.36,122.46984,2.8,3.2,0.8,-7.7,0.132,0.544
205.74,111.13004,5.1,2.7,1,-16,0.249,0.434
208.28,113.398,17.4,10.2,3.2,3.3,0.221,0.56
208.28,131.088088,17.8,9.2,2.1,-3.5,0.26,0.522
205.74,97.52228,7.3,7.7,1.4,-1.3,0.144,0.519
198.12,99.79024,10.7,2.3,1.6,-3.7,0.237,0.509
198.12,91.625584,7,2.3,1.4,3.8,0.2,0.507
198.12,82.553744,8.6,2.3,3.7,-2.3,0.206,0.474
198.12,99.336648,10.3,3.9,1.6,-8,0.168,0.505
210.82,111.13004,14.2,5,0.4,3,0.257,0.637
205.74,95.25432,10,7.5,1.5,4.1,0.16,0.591
210.82,117.93392,14.1,14.4,3.4,-7.3,0.18,0.529
210.82,117.93392,10.3,5.1,1,-1.3,0.263,0.547
208.28,122.46984,7.9,7.6,0.5,-1.5,0.17,0.578
198.12,93.893544,13,5.3,5.4,7.4,0.188,0.52
213.36,116.119552,12.7,3.7,1.1,-5.8,0.233,0.482
190.5,92.079176,8.2,2.1,4.6,-6.8,0.189,0.516
213.36,117.93392,5.8,7.7,2.1,2.8,0.135,0.463
205.74,111.13004,4.8,7.3,0.4,-8.9,0.103,0.472
200.66,103.418976,10.4,2.9,1,6.4,0.202,0.535
200.66,99.79024,6.6,2.4,0.5,-3.9,0.195,0.511
205.74,102.965384,15.5,5.3,3.5,2.6,0.184,0.584
190.5,97.52228,1.9,0.5,0.7,-0.6,0.155,0.425
210.82,105.233344,6.8,3.5,0.8,-3.8,0.216,0.481
190.5,95.25432,8.4,1.5,2.2,4.5,0.2,0.601
208.28,103.418976,4.9,4.1,0.4,10,0.144,0.631
210.82,106.59412,16.6,6.8,1.7,10.8,0.228,0.592
203.2,102.0582,8.7,2.1,0.5,4.4,0.256,0.583
200.66,95.25432,2.8,0.8,0.7,-13.6,0.137,0.462
185.42,86.18248,2.9,1.5,2.9,0.5,0.091,0.517
210.82,95.25432,3.9,2,0.3,-4.1,0.166,0.65
198.12,91.171992,3.6,1.4,0.3,18.1,0.124,0.56
213.36,120.20188,10.5,5.6,0.8,-4.6,0.255,0.529
208.28,108.86208,2.8,2.8,0.1,-0.6,0.133,0.541
203.2,104.32616,28.7,6.9,2.6,6.2,0.353,0.56
198.12,104.32616,10.6,3.3,2,6.2,0.186,0.549
200.66,98.883056,9.4,3.1,1.1,2.4,0.207,0.516
208.28,113.851592,18,8.3,3.7,6.6,0.254,0.572
205.74,120.655472,16.2,9.8,2.3,-2.7,0.258,0.51
203.2,106.59412,5.8,3.4,2.4,4.9,0.121,0.603
195.58,93.893544,13.9,3.8,2.4,-3.1,0.22,0.515
208.28,95.25432,8.5,4.1,0.6,5.1,0.191,0.606
203.2,113.398,8.7,5.2,1,-2.1,0.156,0.535
190.5,85.728888,13.3,3.3,4,-3.1,0.227,0.511
198.12,95.707912,5.8,2.8,4.6,0.8,0.179,0.368
198.12,95.25432,7,0.5,1,12.7,0.228,0.678
185.42,76.657048,17.5,3.1,6.5,-4.4,0.238,0.51
213.36,119.294696,3.5,4.8,0.5,-8.2,0.115,0.441
185.42,81.64656,7.1,1.2,2.8,-8.4,0.219,0.509
213.36,120.20188,19.4,6.9,0.9,4.7,0.285,0.567
213.36,124.7378,10.6,6.4,1.5,-16.2,0.213,0.465
187.96,79.3786,6.8,1.8,2,0.8,0.173,0.544
198.12,100.697424,11.2,2.7,1,-4.1,0.24,0.551
205.74,112.490816,10.8,6,0.8,-1.1,0.199,0.605
187.96,86.18248,2.4,1.4,2.1,-2.8,0.153,0.379
203.2,104.32616,20,6,2.9,-1.9,0.274,0.54
203.2,117.93392,0,0,0,-37.5,0.061,0
193.04,90.7184,0,0.5,0,-20.5,0.207,0
218.44,131.54168,10.8,6.6,1.1,7.5,0.195,0.499
208.28,109.315672,4.8,5.6,0.8,-1.1,0.112,0.578
215.9,111.13004,2.3,3.4,0.2,-3.4,0.137,0.507
200.66,106.59412,0.3,0.6,0.4,-9.7,0.053,0.22
200.66,88.45044,1.7,0.2,0.2,13.8,0.293,0.506
195.58,92.98636,13.9,2.3,2.1,-4.9,0.246,0.516
213.36,115.66596,11.1,8.5,0.9,5.8,0.141,0.605
213.36,117.93392,5.4,3.9,0.8,-5.7,0.155,0.513
205.74,97.52228,2.3,0.7,0,27.1,0.203,0.571
203.2,99.79024,3.4,2.5,0.4,1.1,0.126,0.492
193.04,83.91452,9.5,4.2,8.6,5.3,0.162,0.491
200.66,106.140528,10.1,2.7,1.6,-10.1,0.173,0.573
190.5,90.7184,21.8,5.7,6.9,8.3,0.333,0.545
195.58,92.98636,3,0.9,0.8,1.2,0.145,0.528
208.28,108.86208,19.8,6.5,0.8,1.7,0.22,0.572
205.74,104.32616,5.6,4.6,0.8,1.6,0.132,0.503
213.36,108.86208,2.3,1.5,0.1,6.3,0.12,0.73
190.5,93.893544,7.5,2.2,3.7,-1.5,0.191,0.51
201,86,3.7,0,0.3,-5.5,0.314,0.611
200.66,103.418976,10.4,6.5,1.6,0,0.158,0.537
208.28,107.047712,1.4,1.8,0.1,21.2,0.112,0.531
200.66,79.3786,8.3,3.2,3.2,2.3,0.163,0.551
193.04,95.25432,2.2,1,0.3,-7.8,0.17,0.419
180.34,79.832192,2.8,0.9,1.5,5.2,0.173,0.446
200.66,99.79024,1,1,0,-25.6,0.161,0.333
203.2,99.79024,4.1,1.9,0.9,8.5,0.099,0.523
198.12,100.697424,3.9,1.4,0.2,-14,0.232,0.505
187.96,83.91452,1.5,0.5,0,-4.9,0.101,0.5
200.66,88.904032,1.7,0.7,0.3,-15.6,0.144,0.47
208.28,111.13004,15.1,8.8,1,7.4,0.196,0.576
200.66,92.532768,0.5,0,0.5,-13.1,0.307,0.102
200.66,92.98636,2.5,1.5,0,-42.6,0.32,0.5
210.82,113.398,6.6,6.8,0.5,1.8,0.15,0.605
210.82,104.32616,8,3.7,1.6,-3.3,0.159,0.548
200.66,111.13004,1.2,0.8,0.2,9.8,0.115,0.375
190.5,94.347136,13.1,3.9,4.1,8,0.227,0.527
213.36,129.27372,8.7,5.6,1.1,-11.8,0.24,0.456
200.66,92.98636,2.7,1.3,0.3,-0.8,0.154,0.46
185.42,83.91452,10.2,3.5,2.7,9.1,0.149,0.545
190.5,83.91452,3.8,2,3.5,1.7,0.095,0.642
198.12,101.604608,9.4,6.5,1.7,2.9,0.14,0.54
203.2,89.811216,2.1,1.5,0.3,-4.8,0.152,0.405
195.58,95.25432,1.5,1.5,0.2,29.7,0.09,0.58
195.58,99.79024,2.2,1.2,0.4,-4.7,0.161,0.402
205.74,102.0582,6.9,3.7,1.2,6.2,0.181,0.528
213.36,115.66596,5.8,7.9,0.5,3.4,0.136,0.57
213.36,113.851592,0.7,1,0.1,-27.3,0.126,0.42
193.04,95.25432,11.7,2.4,2.2,-13.9,0.229,0.516
187.96,79.3786,6.4,2,3,4.1,0.157,0.497
213.36,113.398,14.2,11,1.8,-5.1,0.216,0.536
210.82,129.27372,17.5,8.7,0.9,5.7,0.225,0.582
203.2,90.7184,13,7.5,5.1,5.1,0.164,0.589
200.66,95.25432,17.9,2.6,1.5,-2.2,0.27,0.564
208.28,115.66596,4.2,3.6,1.3,12.2,0.116,0.599
200.66,102.0582,1.7,1.5,0.4,2.1,0.114,0.545
205.74,106.59412,8.5,5.3,1.2,6,0.173,0.533
203.2,111.13004,4,6.2,0.4,-7,0.131,0.516
182.88,83.91452,10.2,2.1,1.8,10.8,0.225,0.588
205.74,99.79024,21.7,6.8,3.5,6.4,0.282,0.555
185.42,92.98636,9.7,3,5.6,-0.3,0.182,0.476
190.5,86.18248,6.2,1.8,2.7,-6,0.179,0.439
195.58,92.98636,9.6,2.8,2,4.6,0.168,0.59
200.66,97.52228,2.7,0.8,0.3,-5.9,0.157,0.585
208.28,106.59412,4.5,1.8,1,4.4,0.143,0.535
193.04,96.615096,13.2,2.9,3.5,-3.2,0.185,0.558
190.5,86.18248,12.3,2.4,4.1,-3.7,0.223,0.539
185.42,84.368112,11.7,5.5,9.8,-10.7,0.209,0.461
198.12,102.0582,6.3,1.7,1.3,-18.1,0.183,0.52
205.74,95.25432,4.9,2.8,0.5,-4.3,0.173,0.459
200.66,102.0582,2.7,3.4,0.4,-7.8,0.101,0.52
180.34,79.3786,2.8,1.4,3.2,-0.9,0.143,0.39
182.88,83.91452,2.3,0.6,1.4,-6.3,0.165,0.425
210.82,106.59412,3.5,1.8,0.4,5.7,0.13,0.541
210.82,117.93392,7,4.2,1.2,3.8,0.182,0.545
200.66,106.59412,13.5,4.6,2.4,2.2,0.226,0.595
203.2,114.758776,17.9,8.5,3.1,1.4,0.254,0.545
213.36,113.398,17.4,9.7,3.4,-9.1,0.264,0.522
208.28,106.59412,1.3,1.5,0.2,-11.4,0.112,0.373
208.28,131.088088,21.8,10.8,2.1,1.2,0.297,0.532
190.5,83.91452,24,4.3,8.5,9.4,0.281,0.61
187.96,90.7184,4.9,2.2,3.4,3.6,0.152,0.534
200.66,95.25432,1.9,2.4,0.4,6.7,0.103,0.518
213.36,113.398,13.3,5.3,1.1,-6.2,0.223,0.51
213.36,117.93392,7.3,10,1.7,9.1,0.124,0.61
210.82,124.7378,7.7,6.3,2.6,-8.6,0.169,0.502
205.74,117.93392,17.4,10.1,2.5,1.5,0.261,0.51
198.12,99.79024,10,2.7,1.2,-1.1,0.227,0.511
203.2,102.0582,13.6,4.7,1.8,-4.6,0.195,0.526
190.5,91.171992,5,1.4,0.9,6,0.166,0.477
182.88,83.91452,8.7,1.8,3.9,-5.7,0.238,0.502
198.12,79.3786,4,1.8,0.8,-0.7,0.216,0.488
195.58,99.79024,16.4,3.5,2.4,4.9,0.196,0.588
200.66,97.52228,9.1,4.4,1.6,-7.6,0.151,0.522
193.04,90.7184,3.2,1,0.4,-3.3,0.158,0.554
210.82,117.93392,4.4,3.5,0.4,-9.4,0.191,0.502
198.12,99.79024,11.9,3.5,2.6,3,0.229,0.539
193.04,97.52228,13.8,4.1,4.1,-4.9,0.243,0.514
198.12,93.893544,9.3,4.7,4.2,13.7,0.134,0.57
205.74,101.604608,2.2,1.9,0.6,9.1,0.147,0.502
208.28,122.46984,13.5,13.2,0.4,-5,0.167,0.599
210.82,121.109064,8.4,9.7,2.2,1.1,0.147,0.527
187.96,88.45044,1.6,0.4,0.5,-2.4,0.23,0.469
182.88,73.028312,9,1.9,3.2,-2.5,0.205,0.518
213.36,122.46984,1.8,3,0.6,-11.7,0.125,0.466
200.66,108.86208,2.3,0.5,0.5,10.8,0.184,0.485
205.74,111.13004,6.6,2.4,0.8,4.1,0.228,0.506
208.28,113.398,18.6,8.4,2.6,3.7,0.246,0.588
198.12,96.615096,4.9,1.9,2.9,1.9,0.177,0.506
205.74,97.52228,7.2,6.2,1.4,-3.8,0.142,0.516
198.12,99.79024,7.2,2.2,1,0.2,0.16,0.525
198.12,95.707912,14,3.3,2.7,-7.4,0.235,0.547
215.9,115.66596,2,2.4,0.1,-5.7,0.14,0.469
198.12,84.821704,4,1.3,1.1,-3.6,0.213,0.452
218.44,112.490816,5.9,4.9,0.7,-5.7,0.166,0.589
198.12,95.25432,2.2,0.6,0.4,1.9,0.163,0.475
198.12,102.0582,4,2.3,0.7,-7.9,0.134,0.491
210.82,111.13004,11.9,4.9,0.5,-6.2,0.239,0.596
205.74,95.25432,10.4,6.6,1.5,4.6,0.166,0.592
210.82,117.93392,11.2,5.3,1.5,0.4,0.252,0.532
215.9,111.13004,13.2,8.3,3,-9.2,0.196,0.554
210.82,115.212368,1,0.9,0.1,-31.9,0.18,0.54
203.2,106.59412,3.8,3.8,0.3,-2.4,0.142,0.523
205.74,106.59412,14.6,7,1.3,-6.5,0.222,0.542
215.9,113.398,9.4,6.4,0.8,1,0.188,0.584
198.12,92.98636,10.2,1.5,0.8,-5.9,0.192,0.554
210.82,113.398,15.1,9.7,3,6.6,0.254,0.535
210.82,111.13004,8.2,6.2,1.5,10.5,0.174,0.572
208.28,107.501304,4.8,4.4,0.5,-4.7,0.197,0.502
203.2,104.32616,17.9,6,2.3,-11.6,0.241,0.512
200.66,100.697424,6.3,3.6,1.5,4.8,0.119,0.517
198.12,88.45044,10.9,3.1,1,4,0.186,0.553
205.74,114.305184,12.1,6.9,1.1,4.1,0.185,0.577
205.74,97.52228,6,3.1,1.6,0.7,0.136,0.438
205.74,102.0582,13,6.8,1.1,3.6,0.232,0.524
213.36,115.66596,3.3,4.1,0.5,3.8,0.116,0.541
208.28,106.59412,3.3,1.1,0.2,0.6,0.125,0.599
205.74,106.59412,5,3.2,1.6,-3.1,0.144,0.532
190.5,78.017824,6.9,2.9,5.6,-4.9,0.14,0.508
203.2,99.79024,1.7,1.1,0.6,11.3,0.142,0.27
187.96,88.45044,4,1.7,1.3,0.8,0.166,0.493
193.04,90.7184,1.7,1,0.3,10.4,0.253,0.403
193.04,96.615096,9,3.8,1.7,3.8,0.199,0.531
203.2,106.59412,1,1.2,0.1,2.6,0.132,0.54
215.9,108.86208,8.7,9.6,1.1,0.4,0.129,0.615
190.5,83.91452,3.9,0.7,1.6,-23.9,0.231,0.427
198.12,99.79024,14.5,4.7,5,-4.4,0.272,0.504
213.36,114.758776,5.7,4,0.5,-0.2,0.172,0.581
205.74,113.398,4.9,4.5,0.3,0.1,0.148,0.562
180.34,88.45044,17.6,3.5,8.8,-1.6,0.225,0.554
193.04,92.532768,8.4,0.8,1,22,0.206,0.677
205.74,107.954896,11.7,9.2,0.9,-4.9,0.175,0.528
185.42,86.18248,12.8,3,5.7,-6.4,0.219,0.473
203.2,106.59412,6.8,5.3,0.9,-1.3,0.144,0.563
203.2,99.79024,14.4,6.2,2.5,3.5,0.175,0.59
205.74,93.893544,5.4,2.7,0.8,-4.7,0.156,0.492
195.58,88.45044,2.7,0.9,1,-1.3,0.218,0.479
205.74,99.79024,1.1,0.6,0.5,-11,0.127,0.46
198.12,92.98636,13,3.2,3,-12.1,0.275,0.493
200.66,90.7184,4.5,1.6,0.9,-4.2,0.151,0.489
187.96,83.91452,16.7,2.3,5.7,6.7,0.266,0.555
198.12,97.975872,2,0.3,0.3,3.1,0.242,0.6
210.82,113.398,14.2,5.5,2.9,3.4,0.24,0.53
190.5,80.739376,6.8,1.9,5.7,-9.3,0.186,0.488
208.28,113.398,1.6,2.2,0.3,-0.6,0.148,0.445
203.2,102.0582,4.4,1.2,1,1,0.129,0.55
187.96,97.52228,0,0.7,0.3,-9.9,0.271,0
203.2,100.243832,6.3,4.1,1,-0.9,0.155,0.474
198.12,97.52228,9.1,3.4,1.5,9.8,0.165,0.58
205.74,103.418976,8.2,3.2,1,5.5,0.198,0.502
208.28,124.7378,3,2.8,0.7,-8.6,0.131,0.54
200.66,102.0582,1.2,2.4,0.6,6.2,0.095,0.304
190.5,88.45044,20.7,3.5,5.6,5.4,0.25,0.568
205.74,113.398,0,1,0,-14.6,0.04,0
195.58,85.275296,2.3,1.7,0,-7.1,0.217,0.47
182.88,83.007336,13.1,1.8,4.4,1.1,0.227,0.569
195.58,90.7184,9.6,2.4,1.5,0.7,0.173,0.574
190.5,86.18248,5,1.6,1.7,1.7,0.173,0.558
205.74,83.91452,12.3,2.6,1.7,4.7,0.162,0.55
210.82,111.13004,2,2.8,0.3,-1.4,0.128,0.62
193.04,88.45044,4,1,1.6,-12.1,0.192,0.498
205.74,106.59412,5.9,3.1,0.9,3.3,0.185,0.459
182.88,79.3786,11.4,2.4,3.7,5.7,0.198,0.575
205.74,108.86208,18.2,9.3,2.1,9.7,0.241,0.566
210.82,129.27372,0,1.5,0,2.8,0.273,0
213.36,115.66596,3.1,4.1,0.2,-10.2,0.132,0.5
190.5,87.089664,7.9,2.1,4.5,11.2,0.203,0.517
203.2,108.86208,8,4.1,0.7,-4.5,0.162,0.524
190.5,86.18248,15.9,3.2,4.3,-3.3,0.295,0.446
208.28,121.562656,13.3,8.7,1.2,-8.7,0.21,0.556
190.5,94.800728,14.3,2.6,6.1,5.2,0.219,0.564
213.36,108.86208,6,4.3,1.1,-2.2,0.182,0.498
185.42,95.25432,5.2,1.5,1.4,9.1,0.139,0.542
203.2,96.161504,11.1,5.5,1.8,3.4,0.153,0.575
210.82,122.46984,22.7,11.7,2.9,-1.9,0.326,0.555
200.66,97.975872,22.7,4.3,4,3.4,0.282,0.532
200.66,122.46984,6.4,4.7,0.9,1.3,0.192,0.557
198.12,94.800728,2,1,0,33.3,0.2,1
210.82,120.20188,10.4,13.6,0.9,9.2,0.123,0.63
205.74,113.398,14,6.8,2.8,8.4,0.219,0.533
185.42,76.203456,3.7,1.2,1.9,-16.2,0.196,0.442
198.12,113.398,2.2,3.4,0.6,4.7,0.104,0.468
205.74,102.511792,6,2.5,0.6,-5.4,0.167,0.577
187.96,90.7184,0,0,0,-98.5,0,0
205.74,112.490816,4.2,3.2,0.3,-13.7,0.144,0.563
198.12,104.779752,9.9,2,1,2.2,0.217,0.569
193.04,90.7184,5.3,1.3,0.7,-4,0.205,0.521
187.96,79.3786,6.6,1.6,1.7,7.1,0.163,0.555
213.36,124.7378,4.2,2,0.3,-17.8,0.211,0.544
213.36,124.7378,20.7,6,0.9,-0.2,0.269,0.629
185.42,78.471416,9.4,1.9,3.3,-4.8,0.203,0.529
205.74,120.655472,13.7,8.3,1.6,-1.5,0.259,0.489
198.12,105.686936,2.1,1.2,0.6,-12.3,0.121,0.428
185.42,76.657048,15.5,3.1,7.6,-4.2,0.232,0.486
208.28,108.86208,2.8,2.1,0.5,-5.2,0.14,0.476
203.2,113.398,11.1,5.7,1.1,-8,0.186,0.549
208.28,95.25432,9.1,4.2,0.5,6.4,0.178,0.695
195.58,93.893544,17.1,3.7,3.3,2,0.244,0.507
203.2,113.398,9.1,4.1,2.8,8,0.171,0.578
208.28,113.851592,24.1,9.5,3.9,9.6,0.29,0.583
190.5,85.728888,17.9,3.5,4.9,-9.3,0.267,0.523
193.04,86.18248,3.5,1.4,1.7,-6.1,0.152,0.459
203.2,106.59412,27.4,8.1,3.1,0.9,0.323,0.561
198.12,91.171992,2.7,0.9,0.6,4.7,0.221,0.603
205.74,103.418976,3,2.2,0.2,-14.9,0.168,0.481
182.88,79.3786,19.1,4.3,10.7,11.6,0.234,0.58
213.36,120.20188,10.4,5.9,1.5,-3.7,0.263,0.537
198.12,91.171992,6.3,2.4,0.8,-1.4,0.14,0.537
200.66,95.25432,6.9,2.4,1,0.6,0.148,0.588
203.2,106.59412,3.7,0.8,0.4,-3.9,0.239,0.621
210.82,106.59412,16.2,6.6,1.1,9.8,0.226,0.597
200.66,103.418976,10.5,4.1,1.5,-5.9,0.204,0.512
195.58,102.0582,1.6,1.2,0.2,-2.4,0.113,0.367
190.5,95.25432,3.8,1.5,2.2,-7.2,0.153,0.427
200.66,94.800728,6.7,2.5,0.8,-0.9,0.172,0.505
210.82,105.233344,4.6,1.7,0.3,-23.3,0.25,0.469
210.82,111.13004,11.1,5.1,1.2,6,0.174,0.555
205.74,102.965384,16.6,5.5,4,6.3,0.194,0.565
177.8,79.3786,5.3,1,1.1,1,0.196,0.538
200.66,99.79024,5.6,1.9,0.6,-6.5,0.173,0.562
208.28,111.13004,6.6,5.3,0.3,7,0.138,0.683
205.74,111.13004,2.9,4.8,0.1,-2.6,0.096,0.606
195.58,92.98636,2.3,1.2,0.3,-4.9,0.17,0.489
190.5,92.98636,2.3,0.9,1,-11.5,0.178,0.437
190.5,78.471416,3,0.8,0.7,1.4,0.217,0.485
203.2,93.439952,6,3.2,0.9,-11.1,0.113,0.57
210.82,106.59412,1.7,3.1,0.3,10.5,0.14,0.48
208.28,112.490816,7.6,5.2,1.1,-8.9,0.183,0.535
